Hz Re(h+) Im(h+) Re(hx) Im(hx) h+ hx
48.5 -6.700352915092094e-24 5.193938192117049e-24 -4.9619156505894094e-24 -6.401036124058404e-24 (-6.700352915092094e-24+5.193938192117049e-24j) (-4.9619156505894094e-24-6.401036124058404e-24j)
48.75 -7.107825776439414e-24 4.512461742890718e-24 -4.310881977517154e-24 -6.790306441325236e-24 (-7.107825776439414e-24+4.512461742890718e-24j) (-4.310881977517154e-24-6.790306441325236e-24j)
49.0 -7.442895385411175e-24 3.810167946620585e-24 -3.6399609056581424e-24 -7.110407889455134e-24 (-7.442895385411175e-24+3.810167946620585e-24j) (-3.6399609056581424e-24-7.110407889455134e-24j)
49.25 -7.706328732822467e-24 3.0944301815368225e-24 -2.9561964312026927e-24 -7.362073196406825e-24 (-7.706328732822467e-24+3.0944301815368225e-24j) (-2.9561964312026927e-24-7.362073196406825e-24j)
49.5 -7.899529027350312e-24 2.372192485173371e-24 -2.266222389064401e-24 -7.546642887007139e-24 (-7.899529027350312e-24+2.372192485173371e-24j) (-2.266222389064401e-24-7.546642887007139e-24j)
49.75 -8.02445812055016e-24 1.6499368718909788e-24 -1.5762312303880962e-24 -7.66599117338126e-24 (-8.02445812055016e-24+1.6499368718909788e-24j) (-1.5762312303880962e-24-7.66599117338126e-24j)
50.0 -8.083561382272868e-24 9.336601351034867e-25 -8.919518610623101e-25 -7.722454186319665e-24 (-8.083561382272868e-24+9.336601351034867e-25j) (-8.919518610623101e-25-7.722454186319665e-24j)
50.25 -8.079695714372249e-24 2.288591407723113e-25 -2.186355921797587e-25 -7.71876120474257e-24 (-8.079695714372249e-24+2.288591407723113e-25j) (-2.186355921797587e-25-7.71876120474257e-24j)
50.5 -8.016061234950311e-24 -4.594763565210939e-25 4.389507229712594e-25 -7.657969391732543e-24 (-8.016061234950311e-24-4.594763565210939e-25j) (4.389507229712594e-25-7.657969391732543e-24j)
50.75 -7.896137027545095e-24 -1.1268643064964192e-24 1.0765252553411897e-24 -7.543402413921446e-24 (-7.896137027545095e-24-1.1268643064964192e-24j) (1.0765252553411897e-24-7.543402413921446e-24j)
51.0 -7.723621228898794e-24 -1.76932525025602e-24 1.6902863156039885e-24 -7.3785932056455e-24 (-7.723621228898794e-24-1.76932525025602e-24j) (1.6902863156039885e-24-7.3785932056455e-24j)
51.25 -7.502375624298452e-24 -2.383372333590955e-24 2.276902813586707e-24 -7.167231039311538e-24 (-7.502375624298452e-24-2.383372333590955e-24j) (2.276902813586707e-24-7.167231039311538e-24j)
51.5 -7.2363748298726e-24 -2.965997221013281e-24 2.8335008015472425e-24 -6.913112977811683e-24 (-7.2363748298726e-24-2.965997221013281e-24j) (2.8335008015472425e-24-6.913112977811683e-24j)
51.75 -6.929660065479733e-24 -3.5146526248593975e-24 3.3576467837339995e-24 -6.62009971245985e-24 (-6.929660065479733e-24-3.5146526248593975e-24j) (3.3576467837339995e-24-6.62009971245985e-24j)
52.0 -6.586297458726373e-24 -4.027232102593731e-24 3.8473284161802746e-24 -6.292075729644178e-24 (-6.586297458726373e-24-4.027232102593731e-24j) (3.8473284161802746e-24-6.292075729644178e-24j)
52.25 -6.2103407689760085e-24 -4.502047714443451e-24 4.300933162412537e-24 -5.9329137000213804e-24 (-6.2103407689760085e-24-4.502047714443451e-24j) (4.300933162412537e-24-5.9329137000213804e-24j)
52.5 -5.8057983787676026e-24 -4.937806073690237e-24 4.717225413618646e-24 -5.5464429444878496e-24 (-5.8057983787676026e-24-4.937806073690237e-24j) (4.717225413618646e-24-5.5464429444878496e-24j)
52.75 -5.376604367681657e-24 -5.3335832641503594e-24 5.095322526609113e-24 -5.136421800228033e-24 (-5.376604367681657e-24-5.3335832641503594e-24j) (5.095322526609113e-24-5.136421800228033e-24j)
53.0 -4.926593459294744e-24 -5.688799044147355e-24 5.4346701801446286e-24 -4.7065136868334745e-24 (-4.926593459294744e-24-5.688799044147355e-24j) (5.4346701801446286e-24-4.7065136868334745e-24j)
53.25 -4.459479614393367e-24 -6.00319070409172e-24 5.735017400344582e-24 -4.260266655796241e-24 (-4.459479614393367e-24-6.00319070409172e-24j) (5.735017400344582e-24-4.260266655796241e-24j)
53.5 -3.9788380321479655e-24 -6.276786895883016e-24 5.996391559176756e-24 -3.8010961957227775e-24 (-3.9788380321479655e-24-6.276786895883016e-24j) (5.996391559176756e-24-3.8010961957227775e-24j)
53.75 -3.488090314571823e-24 -6.509881706955385e-24 6.2190736066617566e-24 -3.332271059523079e-24 (-3.488090314571823e-24-6.509881706955385e-24j) (6.2190736066617566e-24-3.332271059523079e-24j)
54.0 -2.990492547532627e-24 -6.70300920995479e-24 6.403573757461857e-24 -2.856901877864845e-24 (-2.990492547532627e-24-6.70300920995479e-24j) (6.403573757461857e-24-2.856901877864845e-24j)
54.25 -2.489126053106854e-24 -6.856918680790748e-24 6.5506078159868386e-24 -2.3779323246367982e-24 (-2.489126053106854e-24-6.856918680790748e-24j) (6.5506078159868386e-24-2.3779323246367982e-24j)
54.5 -1.986890572534733e-24 -6.972550643082232e-24 6.661074290977489e-24 -1.898132604433285e-24 (-1.986890572534733e-24-6.972550643082232e-24j) (6.661074290977489e-24-1.898132604433285e-24j)
54.75 -1.4864996458787354e-24 -7.051013865715525e-24 6.736032420623836e-24 -1.420095038611713e-24 (-1.4864996458787354e-24-7.051013865715525e-24j) (6.736032420623836e-24-1.420095038611713e-24j)
55.0 -9.904779631828923e-25 -7.093563412221918e-24 6.776681202516539e-24 -9.46231534780335e-25 (-9.904779631828923e-25-7.093563412221918e-24j) (6.776681202516539e-24-9.46231534780335e-25j)
55.25 -5.011604720716894e-25 -7.101579815783763e-24 6.78433949894281e-24 -4.787727342623049e-25 (-5.011604720716894e-25-7.101579815783763e-24j) (6.78433949894281e-24-4.787727342623049e-25j)
55.5 -2.0693037891881224e-26 -7.076549431721334e-24 6.760427267062937e-24 -1.976864274777092e-26 (-2.0693037891881224e-26-7.076549431721334e-24j) (6.760427267062937e-24-1.976864274777092e-26j)
55.75 4.48965535598653e-25 -7.020046000091463e-24 6.706447945140743e-24 4.28909439285066e-25 (4.48965535598653e-25-7.020046000091463e-24j) (6.706447945140743e-24+4.28909439285066e-25j)
56.0 9.060403046688386e-25 -6.93371343435079e-24 6.623972010068135e-24 8.65565858027406e-25 (9.060403046688386e-25-6.93371343435079e-24j) (6.623972010068135e-24+8.65565858027406e-25j)
56.25 1.3489352514180979e-24 -6.819249979899458e-24 6.514621843575089e-24 1.2886758925629474e-24 (1.3489352514180979e-24-6.819249979899458e-24j) (6.514621843575089e-24+1.2886758925629474e-24j)
56.5 1.776161831482682e-24 -6.678411346396648e-24 6.380074724619024e-24 1.696817494476426e-24 (1.776161831482682e-24-6.678411346396648e-24j) (6.380074724619024e-24+1.696817494476426e-24j)
56.75 2.1864341504002552e-24 -6.5129866560383475e-24 6.2220398520961785e-24 2.088762212519162e-24 (2.1864341504002552e-24-6.5129866560383475e-24j) (6.2220398520961785e-24+2.088762212519162e-24j)
57.0 2.5786786228327838e-24 -6.324768845499475e-24 6.0422300689820985e-24 2.463484420337127e-24 (2.5786786228327838e-24-6.324768845499475e-24j) (6.0422300689820985e-24+2.463484420337127e-24j)
57.25 2.9519781298121342e-24 -6.115549837905725e-24 5.84235724998017e-24 2.8201079683126104e-24 (2.9519781298121342e-24-6.115549837905725e-24j) (5.84235724998017e-24+2.8201079683126104e-24j)
57.5 3.3055643999144944e-24 -5.887110497551853e-24 5.624122704980669e-24 3.1578989050852548e-24 (3.3055643999144944e-24-5.887110497551853e-24j) (5.624122704980669e-24+3.1578989050852548e-24j)
57.75 3.638810171983428e-24 -5.641211656049913e-24 5.389208606087059e-24 3.47625799038034e-24 (3.638810171983428e-24-5.641211656049913e-24j) (5.389208606087059e-24+3.47625799038034e-24j)
58.0 3.951221224350623e-24 -5.379586153777563e-24 5.1392703845870924e-24 3.7747130802985455e-24 (3.951221224350623e-24-5.379586153777563e-24j) (5.1392703845870924e-24+3.7747130802985455e-24j)
58.25 4.2424283454833406e-24 -5.1039318389895345e-24 4.87593004280653e-24 4.052911456648988e-24 (4.2424283454833406e-24-5.1039318389895345e-24j) (4.87593004280653e-24+4.052911456648988e-24j)
58.5 4.512179311669604e-24 -4.8159054662567746e-24 4.600770325115964e-24 4.310612163005617e-24 (4.512179311669604e-24-4.8159054662567746e-24j) (4.600770325115964e-24+4.310612163005617e-24j)
58.75 4.760330928759238e-24 -4.51711743586941e-24 4.315329692334087e-24 4.5476784019579604e-24 (4.760330928759238e-24-4.51711743586941e-24j) (4.315329692334087e-24+4.5476784019579604e-24j)
59.0 4.986841187069497e-24 -4.209127316387729e-24 4.0210980442943645e-24 4.764070040471205e-24 (4.986841187069497e-24-4.209127316387729e-24j) (4.0210980442943645e-24+4.764070040471205e-24j)
59.25 5.191761571333451e-24 -3.893440093539725e-24 3.719513136311055e-24 4.959836263362983e-24 (5.191761571333451e-24-3.893440093539725e-24j) (3.719513136311055e-24+4.959836263362983e-24j)
59.5 5.375229560971846e-24 -3.571503090073903e-24 3.41195763662772e-24 5.1351084086015595e-24 (5.375229560971846e-24-3.571503090073903e-24j) (3.41195763662772e-24+5.1351084086015595e-24j)
59.75 5.5374613499944245e-24 -3.244703502887431e-24 3.09975677356628e-24 5.2900930124222184e-24 (5.5374613499944245e-24-3.244703502887431e-24j) (3.09975677356628e-24+5.2900930124222184e-24j)
60.0 5.6787448104312236e-24 -2.9143665057155053e-24 2.784176522972657e-24 5.425065087094721e-24 (5.6787448104312236e-24-2.9143665057155053e-24j) (2.784176522972657e-24+5.425065087094721e-24j)
60.25 5.799432718341168e-24 -2.581753867812509e-24 2.4664222886039178e-24 5.540361649538248e-24 (5.799432718341168e-24-2.581753867812509e-24j) (2.4664222886039178e-24+5.540361649538248e-24j)
60.5 5.89993625709751e-24 -2.2480630413425035e-24 2.1476380302866753e-24 5.636375514826747e-24 (5.89993625709751e-24-2.2480630413425035e-24j) (2.1476380302866753e-24+5.636375514826747e-24j)
60.75 5.98071880878164e-24 -1.9144266725692776e-24 1.828905796943152e-24 5.713549364932316e-24 (5.98071880878164e-24-1.9144266725692776e-24j) (1.828905796943152e-24+5.713549364932316e-24j)
61.0 6.0422900410863465e-24 -1.5819124943695784e-24 1.5112456239060404e-24 5.772370099777117e-24 (6.0422900410863465e-24-1.5819124943695784e-24j) (1.5112456239060404e-24+5.772370099777117e-24j)
61.25 6.08520029410946e-24 -1.2515235600462095e-24 1.1956157562867501e-24 5.8133634747790155e-24 (6.08520029410946e-24-1.2515235600462095e-24j) (1.1956157562867501e-24+5.8133634747790155e-24j)
61.5 6.11003526877314e-24 -9.241987808650138e-25 8.82913162499647e-25 5.837089026548717e-24 (6.11003526877314e-24-9.241987808650138e-25j) (8.82913162499647e-25+5.837089026548717e-24j)
61.75 6.1174110163011486e-24 -6.008137321673354e-25 5.739743043640269e-25 5.8441352861960816e-24 (6.1174110163011486e-24-6.008137321673354e-25j) (5.739743043640269e-25+5.8441352861960816e-24j)
62.0 6.107969226199964e-24 -2.8218169528262295e-25 2.695761324726108e-25 5.8351152778055796e-24 (6.107969226199964e-24-2.8218169528262295e-25j) (2.695761324726108e-25+5.8351152778055796e-24j)
62.25 6.082372808486568e-24 3.0945095210267673e-26 -2.956272226455217e-26 5.810662298013889e-24 (6.082372808486568e-24+3.0945095210267673e-26j) (-2.956272226455217e-26+5.810662298013889e-24j)
62.5 6.041301764463724e-24 3.3787402708593275e-25 -3.2278058785332163e-25 5.771425971245063e-24 (6.041301764463724e-24+3.3787402708593275e-25j) (-3.2278058785332163e-25+5.771425971245063e-24j)
62.75 5.9854493391342184e-24 6.379705349779053e-25 -6.094712461011181e-25 5.71806857400332e-24 (5.9854493391342184e-24+6.379705349779053e-25j) (-6.094712461011181e-25+5.71806857400332e-24j)
63.0 5.915518447347578e-24 9.306563977592183e-25 -8.890823060565526e-25 5.651261620670213e-24 (5.915518447347578e-24+9.306563977592183e-25j) (-8.890823060565526e-25+5.651261620670213e-24j)
63.25 5.832218364963542e-24 1.2154079307785283e-24 -1.1611134770016073e-24 5.571682702479763e-24 (5.832218364963542e-24+1.2154079307785283e-24j) (-1.1611134770016073e-24+5.571682702479763e-24j)
63.5 5.736261675675154e-24 1.4917540930540156e-24 -1.4251147602005815e-24 5.480012570732445e-24 (5.736261675675154e-24+1.4917540930540156e-24j) (-1.4251147602005815e-24+5.480012570732445e-24j)
63.75 5.628361463644153e-24 1.759274527733747e-24 -1.680684576896607e-24 5.3769324548405936e-24 (5.628361463644153e-24+1.759274527733747e-24j) (-1.680684576896607e-24+5.3769324548405936e-24j)
64.0 5.509228741741965e-24 2.0175975524493097e-24 -1.9274678484397928e-24 5.263121605454486e-24 (5.509228741741965e-24+2.0175975524493097e-24j) (-1.9274678484397928e-24+5.263121605454486e-24j)
64.25 5.3795701049489646e-24 2.2663981145964284e-24 -2.1651540429091262e-24 5.1392550526884725e-24 (5.3795701049489646e-24+2.2663981145964284e-24j) (-2.1651540429091262e-24+5.1392550526884725e-24j)
64.5 5.240085598324838e-24 2.505395725088757e-24 -2.393475201169192e-24 5.006001569332929e-24 (5.240085598324838e-24+2.505395725088757e-24j) (-2.393475201169192e-24+5.006001569332929e-24j)
64.75 5.091466788913306e-24 2.73435238273503e-24 -2.612203953969122e-24 4.864021828890452e-24 (5.091466788913306e-24+2.73435238273503e-24j) (-2.612203953969122e-24+4.864021828890452e-24j)
65.0 4.934395030971207e-24 2.9530705000899324e-24 -2.8211515404494276e-24 4.7139667483002806e-24 (4.934395030971207e-24+2.9530705000899324e-24j) (-2.8211515404494276e-24+4.7139667483002806e-24j)
65.25 4.769539914006693e-24 3.1613908404163355e-24 -3.0201658372638394e-24 4.556476005305406e-24 (4.769539914006693e-24+3.1613908404163355e-24j) (-3.0201658372638394e-24+4.556476005305406e-24j)
65.5 4.597557883260012e-24 3.3591904742768996e-24 -3.2091294064536264e-24 4.392176720558955e-24 (4.597557883260012e-24+3.3591904742768996e-24j) (-3.2091294064536264e-24+4.392176720558955e-24j)
65.75 4.4190910224594105e-24 3.5463807632308026e-24 -3.387957569216213e-24 4.221682294756572e-24 (4.4190910224594105e-24+3.5463807632308026e-24j) (-3.387957569216213e-24+4.221682294756572e-24j)
66.0 4.234765988922648e-24 3.7229053771528885e-24 -3.556596511794241e-24 4.045591391308857e-24 (4.234765988922648e-24+3.7229053771528885e-24j) (-3.556596511794241e-24+4.045591391308857e-24j)
66.25 4.0451930913438836e-24 3.8887383508108756e-24 -3.715021428868958e-24 3.864487055325173e-24 (4.0451930913438836e-24+3.8887383508108756e-24j) (-3.715021428868958e-24+3.864487055325173e-24j)
66.5 3.8509655009044996e-24 4.0438821845230994e-24 -3.863234709064991e-24 3.67893595996556e-24 (3.8509655009044996e-24+4.0438821845230994e-24j) (-3.863234709064991e-24+3.67893595996556e-24j)
66.75 3.652658586662767e-24 4.188365992978973e-24 -4.001264166466321e-24 3.489487771519738e-24 (3.652658586662767e-24+4.188365992978973e-24j) (-4.001264166466321e-24+3.489487771519738e-24j)
67.0 3.4508293665118985e-24 4.32224370562525e-24 -4.129161321394518e-24 3.29667462489185e-24 (3.4508293665118985e-24+4.32224370562525e-24j) (-4.129161321394518e-24+3.29667462489185e-24j)
67.25 3.246016065340159e-24 4.445592321404735e-24 -4.2469997331114084e-24 3.1010107014983553e-24 (3.246016065340159e-24+4.445592321404735e-24j) (-4.2469997331114084e-24+3.1010107014983553e-24j)
67.5 3.0387377723818717e-24 4.558510220072059e-24 -4.354873386571402e-24 2.9029919019257774e-24 (3.0387377723818717e-24+4.558510220072059e-24j) (-4.354873386571402e-24+2.9029919019257774e-24j)
67.75 2.829494190101122e-24 4.661115531806878e-24 -4.452895134867003e-24 2.7030956060322265e-24 (2.829494190101122e-24+4.661115531806878e-24j) (-4.452895134867003e-24+2.7030956060322265e-24j)
68.0 2.6187654673136013e-24 4.753544566383532e-24 -4.5411951985702704e-24 2.5017805135239883e-24 (2.6187654673136013e-24+4.753544566383532e-24j) (-4.5411951985702704e-24+2.5017805135239883e-24j)
68.25 2.4070121096047814e-24 4.8359503027481e-24 -4.619919722783184e-24 2.2994865583754798e-24 (2.4070121096047814e-24+4.8359503027481e-24j) (-4.619919722783184e-24+2.2994865583754798e-24j)
68.5 2.1946749604604633e-24 4.908500939482921e-24 -4.689229392355513e-24 2.0966348908027313e-24 (2.1946749604604633e-24+4.908500939482921e-24j) (-4.689229392355513e-24+2.0966348908027313e-24j)
68.75 1.982175246871445e-24 4.9713785063117885e-24 -4.7492981054165695e-24 1.893627920830811e-24 (1.982175246871445e-24+4.9713785063117885e-24j) (-4.7492981054165695e-24+1.893627920830811e-24j)
69.0 1.7699146835203627e-24 5.024777536505304e-24 -4.8003117050865914e-24 1.6908494178264526e-24 (1.7699146835203627e-24+5.024777536505304e-24j) (-4.8003117050865914e-24+1.6908494178264526e-24j)
69.25 1.558275629988827e-24 5.0689037997898465e-24 -4.8424667689889515e-24 1.488664660682467e-24 (1.558275629988827e-24+5.0689037997898465e-24j) (-4.8424667689889515e-24+1.488664660682467e-24j)
69.5 1.347621295753404e-24 5.10397309513499e-24 -4.875969455965919e-24 1.2874206336561856e-24 (1.347621295753404e-24+5.10397309513499e-24j) (-4.875969455965919e-24+1.2874206336561856e-24j)
69.75 1.138295988050182e-24 5.13021010259794e-24 -4.901034409213268e-24 1.0874462631614711e-24 (1.138295988050182e-24+5.13021010259794e-24j) (-4.901034409213268e-24+1.0874462631614711e-24j)
70.0 9.3062539799718e-25 5.147847293230492e-24 -4.9178837148836585e-24 8.890526911095253e-25 (9.3062539799718e-25+5.147847293230492e-24j) (-4.9178837148836585e-24+8.890526911095253e-25j)
70.25 7.249169206553231e-25 5.157123895907444e-24 -4.926745915068659e-24 6.925335806721645e-25 (7.249169206553231e-25+5.157123895907444e-24j) (-4.926745915068659e-24+6.925335806721645e-25j)
70.5 5.21460004993945e-25 5.1582849198091476e-24 -4.927855073948778e-24 4.9816545061373675e-25 (5.21460004993945e-25+5.1582849198091476e-24j) (-4.927855073948778e-24+4.9816545061373675e-25j)
70.75 3.2052652999693774e-25 5.1515802311857665e-24 -4.921449895800302e-24 3.062080345959342e-25 (3.2052652999693774e-25+5.1515802311857665e-24j) (-4.921449895800302e-24+3.062080345959342e-25j)
71.0 1.223712034072727e-25 5.137263682943011e-24 -4.907772893464009e-24 1.1690466210968014e-25 (1.223712034072727e-25+5.137263682943011e-24j) (-4.907772893464009e-24+1.1690466210968014e-25j)
71.25 -7.276802014611241e-26 5.115592295518532e-24 -4.8870696058132796e-24 -6.951734207646182e-26 (-7.276802014611241e-26+5.115592295518532e-24j) (-4.8870696058132796e-24-6.951734207646182e-26j)
71.5 -2.6466950465582544e-25 5.086825487461742e-24 -4.8595878627053e-24 -2.5284624283335934e-25 (-2.6466950465582544e-25+5.086825487461742e-24j) (-4.8595878627053e-24-2.5284624283335934e-25j)
71.75 -4.53127484671308e-25 5.051224354087491e-24 -4.82557709585857e-24 -4.328854666224543e-25 (-4.53127484671308e-25+5.051224354087491e-24j) (-4.82557709585857e-24-4.328854666224543e-25j)
72.0 -6.379516062422724e-25 5.009050992543112e-24 -4.78528769407042e-24 -6.094531629460807e-25 (-6.379516062422724e-25+5.009050992543112e-24j) (-4.78528769407042e-24-6.094531629460807e-25j)
72.25 -8.189664592441677e-25 4.9605678716088134e-24 -4.738970401169547e-24 -7.823817575647907e-25 (-8.189664592441677e-25+4.9605678716088134e-24j) (-4.738970401169547e-24-7.823817575647907e-25j)
72.5 -9.9601110327382e-25 4.90603724454067e-24 -4.686875755088365e-24 -9.515174995720892e-25 (-9.9601110327382e-25+4.90603724454067e-24j) (-4.686875755088365e-24-9.515174995720892e-25j)
72.75 -1.168938589115642e-24 4.845720603264432e-24 -4.629253566438953e-24 -1.1167200042376043e-24 (-1.168938589115642e-24+4.845720603264432e-24j) (-4.629253566438953e-24-1.1167200042376043e-24j)
73.0 -1.3376154776144913e-24 4.7798781722333184e-24 -4.566352434981135e-24 -1.2778617933727617e-24 (-1.3376154776144913e-24+4.7798781722333184e-24j) (-4.566352434981135e-24-1.2778617933727617e-24j)
73.25 -1.5019213576242525e-24 4.7087684402765585e-24 -4.498419302384182e-24 -1.4348278348134656e-24 (-1.5019213576242525e-24+4.7087684402765585e-24j) (-4.498419302384182e-24-1.4348278348134656e-24j)
73.5 -1.6617483645557312e-24 4.632647728782467e-24 -4.425699039699928e-24 -1.587515082475325e-24 (-1.6617483645557312e-24+4.632647728782467e-24j) (-4.425699039699928e-24-1.587515082475325e-24j)
73.75 -1.8170007009006666e-24 4.5517697945844786e-24 -4.3484340679885945e-24 -1.7358320182967177e-24 (-1.8170007009006666e-24+4.5517697945844786e-24j) (-4.3484340679885945e-24-1.7358320182967177e-24j)
74.0 -1.9675941599794687e-24 4.466385465945093e-24 -4.266864010563989e-24 -1.8796981972615722e-24 (-1.9675941599794687e-24+4.466385465945093e-24j) (-4.266864010563989e-24-1.8796981972615722e-24j)
74.25 -2.113455654032478e-24 4.376742310065273e-24 -4.181225375355855e-24 -2.019043796571636e-24 (-2.113455654032478e-24+4.376742310065273e-24j) (-4.181225375355855e-24-2.019043796571636e-24j)
74.5 -2.2545227476610095e-24 4.283084330580461e-24 -4.091751265919283e-24 -2.153809169929548e-24 (-2.2545227476610095e-24+4.283084330580461e-24j) (-4.091751265919283e-24-2.153809169929548e-24j)
74.75 -2.3907431975136944e-24 4.18565169354242e-24 -3.998671119657435e-24 -2.283944407788215e-24 (-2.3907431975136944e-24+4.18565169354242e-24j) (-3.998671119657435e-24-2.283944407788215e-24j)
75.0 -2.5220744990139794e-24 4.0846804804249124e-24 -3.902210471860903e-24 -2.4094089043268093e-24 (-2.5220744990139794e-24+4.0846804804249124e-24j) (-3.902210471860903e-24-2.4094089043268093e-24j)
75.25 -2.6484834408287472e-24 3.9804024667333864e-24 -3.802590744207299e-24 -2.5301709318220732e-24 (-2.6484834408287472e-24+3.9804024667333864e-24j) (-3.802590744207299e-24-2.5301709318220732e-24j)
75.5 -2.7699456676933036e-24 3.873044924839812e-24 -3.700029056403808e-24 -2.6462072230027025e-24 (-2.7699456676933036e-24+3.873044924839812e-24j) (-3.700029056403808e-24-2.6462072230027025e-24j)
